n,Ent.x,Ent.y,Ent.x.x,Ent.y.y,Ent.x.x.x,Ent.y.y.y,Ent.x.x.x.x,Ent.y.y.y.y,Ent
18400.0,-Inf,4.604542874868872,4.605717199412112,4.605109954939914,4.605273613958011,4.605063658338117,4.6055124137212236,4.605469792524691,4.605374491108907
18500.0,-Inf,4.605451842674862,4.605348742041643,4.605082275105293,4.604935123490291,4.605039828891304,4.605566203210484,4.6050695830330035,4.605166488658575
18600.0,-Inf,4.60516801240844,4.605432185393745,4.605246211142415,4.605303617667029,4.6055773576207,4.605524805579457,4.605228726808227,4.605377663155297
18700.0,-Inf,4.605201711089437,4.604728092370567,4.6052204178739125,4.6053136155268275,4.604868501332106,4.605184347197787,4.605255963482857,4.605164658724287
18800.0,-Inf,4.605520517161703,4.605374754562927,4.605403404947611,4.605430504066021,4.605433746296163,4.6051629461637145,4.605161907640925,4.605456920370717
18900.0,-Inf,4.604855244411299,4.6051369292326845,4.605307755077287,4.60514426306618,4.605654023415784,4.605072513418162,4.605004863716142,4.605303932524502
19e3,-Inf,4.604643774628969,4.605400381148255,4.605066323321536,4.605387412508203,4.605455455015882,4.6052633902209505,4.605342794853305,4.605221383178898
19100.0,-Inf,4.605046678866493,4.605274701592373,4.605297995506692,4.605258198161127,4.605474039142411,4.605378641771723,4.60508552791382,4.605440478695237
19200.0,-Inf,4.605555057436116,4.6047272552493554,4.605355678536677,4.605034953074864,4.605215544109121,4.605146918502005,4.60546536317345,4.605286965724679
19300.0,-Inf,4.605222912828379,4.6053486423500445,4.605037021562737,4.605444918393674,4.605420414544299,4.60527586310111,4.60510283556498,4.605231443509489
19400.0,-Inf,4.605580131130627,4.60573937116803,4.605111565111337,4.605472946444106,4.605241014796191,4.605211783893534,4.60533988005566,4.6053325494335065
19500.0,-Inf,4.605456758203434,4.6054109879051595,4.604969560955479,4.605097513344561,4.605410596079931,4.605373272486166,4.605282869557806,4.605198579044254
19600.0,-Inf,4.605357941233478,4.605218582911352,4.605355374688646,4.605213059981962,4.605400789742667,4.605335837575734,4.6049884693236365,4.605203840141861
19700.0,-Inf,4.605468458623525,4.605580133484759,4.605304578770207,4.6051370480294205,4.605152805803513,4.605375495815689,4.605342866271504,4.605295673473776
19800.0,-Inf,4.605423365249751,4.604816473988592,4.605123342705587,4.605031936381524,4.60527338469752,4.6053870682561,4.604921579590567,4.605259805040248
19900.0,-Inf,4.605015712129096,4.605721039488194,4.604964534266551,4.605087818467823,4.605360390824051,4.605300454304391,4.605190068653097,4.6051567513764
2e4,-Inf,4.60506075487888,4.605467925057243,4.605317023546923,4.605396071150353,4.605275738877484,4.6054090769737,4.605512252815576,4.605447762139059
20100.0,-Inf,4.605096206817218,4.605224400784406,4.605376022614649,4.605156535317729,4.604959043103745,4.605356875590978,4.605262366091481,4.605518146345106
20200.0,-Inf,4.605368862365743,4.6052215296096115,4.605273332464098,4.605052416026031,4.605337530274362,4.605337812825098,4.605238611290047,4.605447627075242
20300.0,-Inf,4.6049169953239755,4.604962166199579,4.605080498342012,4.605199426253983,4.605571769138595,4.605166978917873,4.605093740687714,4.605191262999156
20400.0,-Inf,4.604732708713987,4.60508421353003,4.605174321278086,4.605443042285195,4.605107869757892,4.605017594434839,4.605293820570816,4.605407581741041
20500.0,-Inf,4.605351300825494,4.605255666521762,4.605568239918703,4.605249213122853,4.605281427128179,4.605259578059241,4.605397786330148,4.605504308658352
20600.0,-Inf,4.605095056498629,4.605151776738374,4.60531119965377,4.604981208520322,4.6051907936271315,4.605123121315955,4.605331414189291,4.605176181633341
20700.0,-Inf,4.605447920421847,4.6053271372197235,4.605535801275099,4.604950175957853,4.6051488601445945,4.60519457600806,4.605365731911302,4.605303643667334
20800.0,-Inf,4.6053934457501,4.605453395659639,4.605422564565538,4.604981428971929,4.605305481364189,4.605417698937208,4.605042489817847,4.605231354112906
20900.0,-Inf,4.605086804388869,4.605052718319847,4.605199910049042,4.605362472025721,4.605287822053692,4.6051603850502785,4.6053937020323215,4.6053824818496345
21e3,-Inf,4.604929881281461,4.605063650612533,4.605219711150664,4.605209491936673,4.605358312925424,4.605273338745907,4.605394525333083,4.605347779410458
21100.0,-Inf,4.605306846885024,4.604913147541804,4.605124987653137,4.604987204877417,4.605414790295404,4.605440662547191,4.605324758512292,4.605250106781051
21200.0,-Inf,4.605390577143341,4.605273506904957,4.60530641450352,4.6052749652892615,4.605077075765726,4.605310523365847,4.605393564424086,4.6054662026036155
21300.0,-Inf,4.60532777425047,4.605159028826187,4.6052671500309295,4.605455632173476,4.60543088037167,4.605435444175064,4.605239028560023,4.605219919803321
21400.0,-Inf,4.605717538401565,4.605139151635339,4.605586477393722,4.605300955378978,4.605316415090457,4.605070481859719,4.605150971771001,4.60531563126405
21500.0,-Inf,4.605209852573553,4.605389796736174,4.60525521653636,4.604928502752698,4.604916335159084,4.6055256425521085,4.605243040986207,4.605218455194036
21600.0,-Inf,4.605612304910052,4.605392301094551,4.605060224852619,4.6050970244304885,4.605300310793175,4.605424306597131,4.605251305814812,4.605383583255087
21700.0,-Inf,4.605520126418092,4.605105353680324,4.605411928332285,4.605414654600041,4.605497834767444,4.605366626915508,4.60541106715966,4.605344151766242
21800.0,-Inf,4.605268501515114,4.605347281540279,4.605186605183878,4.605131307996941,4.605345442808383,4.605313227475655,4.605324393671448,4.605515088899118
21900.0,-Inf,4.60521527325419,4.6051768439348475,4.605025234288598,4.604628672959888,4.60526898522629,4.605468484094528,4.605138938340328,4.605470945073359
22e3,-Inf,4.605259698909237,4.60536329031348,4.605242466208733,4.605107620721652,4.605420057206116,4.605182007245206,4.605152587581691,4.605314964561138
22100.0,-Inf,4.605385714658183,4.605130003886012,4.604921112175953,4.6048330596723845,4.605113191734673,4.6054974631772705,4.605312146373206,4.605303272815274
22200.0,-Inf,4.604816336848727,4.605311751906173,4.605113937310032,4.605368924085848,4.605265604208191,4.605587304115112,4.605047446852971,4.605345563156753
22300.0,-Inf,4.605152615107096,4.605001433702592,4.605037320103543,4.605030423674174,4.605497431876168,4.605374090278146,4.6053576336011846,4.60531447164544
22400.0,-Inf,4.604919285917577,4.605505020612632,4.605265764863543,4.605031411201092,4.605523659752019,4.605315762721158,4.605442670089673,4.605423992392811
22500.0,-Inf,4.605220137578123,4.605070388860589,4.605542653688781,4.6053202902061106,4.605022909638768,4.605260804422166,4.605205177958998,4.605146010969189
22600.0,-Inf,4.6052068221672915,4.604704592609801,4.6053117266840164,4.6049898734509185,4.6050592395022285,4.605208946258127,4.605473625765909,4.605334237385865
22700.0,-Inf,4.604481999805475,4.60497020225723,4.604923299367706,4.6050731692995095,4.6052416776711755,4.604968165252072,4.605083815542858,4.605409009157834
22800.0,-Inf,4.605414212299855,4.60494252748117,4.605621805247583,4.6053112650854375,4.605156758079601,4.605120763851118,4.605249211631028,4.605349983506445
22900.0,-Inf,4.604694624693248,4.60499334801547,4.605595085531112,4.605334965137284,4.605365695513459,4.605142448913597,4.605434413057408,4.605420599132545
23e3,-Inf,4.605319509209364,4.605469797192235,4.6054583189604665,4.605347293569108,4.605373418407027,4.605084133817464,4.605524779315277,4.605291521024373
23100.0,-Inf,4.605298048544218,4.605414427789675,4.605410643325749,4.605222930016749,4.6049560836779335,4.604897998054727,4.605131525252797,4.605210720593601
23200.0,-Inf,4.605130220530366,4.605614622117771,4.605105805022381,4.6053248089740535,4.605082374762222,4.6052641519145014,4.605141858352495,4.60531590943012
23300.0,-Inf,4.605163939329756,4.605255351998055,4.60541652839202,4.605483489847491,4.605117437062571,4.605214253318888,4.605155445023075,4.6052340907187626
23400.0,-Inf,4.605035581898912,4.604810375947617,4.604953348954674,4.605122529148984,4.605242750738762,4.605035007576371,4.605268619290474,4.605314093636114
23500.0,-Inf,4.604821238780946,4.6054938169623165,4.605419867268119,4.605092782343397,4.605240410432394,4.605345586722088,4.605060869450816,4.605244801641356
23600.0,-Inf,4.605793175200239,4.605462181875283,4.605196181054621,4.604901155838365,4.605318360954348,4.605507010955803,4.6050498635662365,4.605234708763654
23700.0,-Inf,4.604719828029488,4.605016640434875,4.605087071608986,4.6051735160837906,4.605249938979117,4.605375578256683,4.6055462552837545,4.605297897745657
23800.0,-Inf,4.605023913209369,4.60550084921334,4.605132846744154,4.605456477786285,4.605330035439536,4.605325853736132,4.605446316110794,4.6052377741892885
23900.0,-Inf,4.604959160076585,4.605476683880213,4.604750010644681,4.605309407800889,4.605404103948645,4.605138505919039,4.605540346632625,4.605239547787946
24e3,-Inf,4.605361527819132,4.6052860227483094,4.605235980127917,4.605320867498166,4.6049248045632085,4.605428599578903,4.605211161247819,4.605224238992101
24100.0,-Inf,4.6049494719238115,4.605224014426369,4.604846674068107,4.605294184107684,4.6051159499977805,4.605337517071169,4.605322135527292,4.605311583123073
24200.0,-Inf,4.60580095409552,4.6049134053177365,4.605047519644046,4.605152909571181,4.605364663526137,4.604985788992037,4.605278018859491,4.605083520638034
24300.0,-Inf,4.6053549885823895,4.604907048634091,4.605183562820793,4.605577775235638,4.605128513066514,4.605262645347884,4.605427252907431,4.605318596569316
24400.0,-Inf,4.605300848449134,4.605214816746147,4.60534454083522,4.605261317717484,4.605342775971352,4.6050098550299765,4.60542432133963,4.6052822385994725
24500.0,-Inf,4.605019021834489,4.605170177770057,4.605273676673884,4.605166299140722,4.605033373813305,4.605319640095339,4.605471322307269,4.60531854297177
24600.0,-Inf,4.605544277395798,4.6048661309911925,4.604963411790743,4.605258298347743,4.605072264937748,4.6051612134875946,4.605526822266527,4.605078899474843
24700.0,-Inf,4.605387855948045,4.6047588581221435,4.605196417928692,4.605349966998577,4.605396977691559,4.605157128669194,4.605293449733269,4.605261492451342
24800.0,-Inf,4.605680281867012,4.604898951345162,4.605386761221988,4.605087753349216,4.605194850820125,4.605216295040313,4.605103412979886,4.60490692410223
24900.0,-Inf,4.604985789300745,4.604954896263834,4.604815419994259,4.6052377730507805,4.605520063203375,4.605513873267937,4.6053008008666065,4.605249188349807
25e3,-Inf,4.605344663138632,4.605347747349131,4.605052477942761,4.605229004369001,4.605251842550884,4.605462027308809,4.605358600422378,4.605310794592529
25100.0,-Inf,4.6056106190938735,4.605182185358225,4.605374599459406,4.605029119219337,4.605156637687511,4.605175317544115,4.605187847018217,4.605207692046424
25200.0,-Inf,4.6051732987394125,4.604912471578926,4.6049819496334985,4.605351965072631,4.605177994100482,4.605231743997962,4.605009533753482,4.605349214925824
25300.0,-Inf,4.605022759324691,4.605495832595864,4.605366141683887,4.60510211152154,4.604870764750832,4.605220462413445,4.6053881932120095,4.605403226587092
25400.0,-Inf,4.604865399799492,4.605343806316478,4.605393737309416,4.6052770205145475,4.605210200353556,4.605117610296725,4.605117652563419,4.605135809527436
25500.0,-Inf,4.6046403285410165,4.605204212340625,4.605277342489316,4.605375917315333,4.605221152318267,4.605090616683291,4.6050969814501626,4.605083552594314
25600.0,-Inf,4.605208836230871,4.605042571473107,4.605510284445649,4.605550717436552,4.604992029244792,4.605197983935019,4.605314583778231,4.60549101633099
25700.0,-Inf,4.605129171558882,4.6056790219487,4.605159345323966,4.604822082201208,4.605156296471937,4.605321685599423,4.605455452715698,4.605296215482489
25800.0,-Inf,4.605242936821234,4.604974286974715,4.605367990733964,4.605345816578894,4.605112173925621,4.605273833458446,4.605256096259256,4.6052596300785
25900.0,-Inf,4.604678954105097,4.605431601270555,4.605559230262197,4.605496390746677,4.605276078738999,4.605170746795545,4.605235392838143,4.605232926306716
26e3,-Inf,4.605472463295506,4.605511866515647,4.6048788940935825,4.605307606426669,4.605351891767885,4.605267542627706,4.605198575486914,4.605336367118001
26100.0,-Inf,4.604962043806459,4.605372221139475,4.605063153204086,4.605000966887889,4.6053276634180635,4.605245351758716,4.605024083501946,4.6053191133855496
26200.0,-Inf,4.605026714890047,4.605277907766343,4.605120928923247,4.605284407473046,4.605123395970169,4.605322417730967,4.6051823876917926,4.605384883423384
26300.0,-Inf,4.605066801682001,4.60481871392498,4.604766472552841,4.605068137953505,4.605211400854151,4.605233019811631,4.605196162729464,4.605470543861828
26400.0,-Inf,4.6053191584253765,4.605249701411625,4.6053326239804875,4.605258484750418,4.605123645587803,4.605230791235542,4.605365194242523,4.605485647021675
26500.0,-Inf,4.6051886916827725,4.6048256008450625,4.605068705158848,4.605482018112872,4.605235018882692,4.605085108443993,4.605110956518576,4.60523225458687
26600.0,-Inf,4.605639347854916,4.605155623205148,4.605236531329905,4.605347193318968,4.605178391467584,4.605102825874759,4.605069246691869,4.605452383952675
26700.0,-Inf,4.60514851665588,4.60531518400766,4.605237037929697,4.6048293707078205,4.605174116334667,4.605219874887476,4.605339759846369,4.605272657284866
26800.0,-Inf,4.604900827388783,4.604801076938806,4.605283455084246,4.605169889722998,4.605353376455798,4.605216391360153,4.60564678056766,4.605373372659729
26900.0,-Inf,4.605455813501893,4.6053933345639315,4.60514962522134,4.605559665720062,4.60541913107624,4.605297270362806,4.6055904206278315,4.605272256669262
27e3,-Inf,4.605041071927957,4.6052861134758984,4.60507561842993,4.6051879399020414,4.605434894051218,4.6053804894754515,4.605243047296194,4.605160241357729
27100.0,-Inf,4.605319945208713,4.605420872506277,4.605071834329528,4.605357470254177,4.605092523674005,4.605319563973281,4.6053317142470656,4.605158736607463
27200.0,-Inf,4.605145582065398,4.605652579833669,4.605250131967556,4.6049245113131,4.605153786842654,4.605450640701789,4.605315617558696,4.605217510141787
27300.0,-Inf,4.605022925447466,4.605216790710031,4.605210168403191,4.604695980150166,4.605521062674039,4.605416633274381,4.604985846438272,4.605440692086106
27400.0,-Inf,4.605064614705937,4.605258510982299,4.605197883046882,4.605336020870281,4.605465479056077,4.605222021664038,4.605055058418887,4.605453418422531
27500.0,-Inf,4.605429058354732,4.6053691149597284,4.605148155801988,4.605226143762026,4.605350827981675,4.605278284868829,4.605240906330117,4.605185773862931
27600.0,-Inf,4.60543638941598,4.605261069710894,4.6053747715804905,4.605279380880118,4.6053506770406525,4.605523395936104,4.6052301081839975,4.605247246845953
27700.0,-Inf,4.605410137384846,4.605481417972099,4.605123669521052,4.6053882089969065,4.605037521800943,4.604976085528658,4.605365289793711,4.605391661922267
27800.0,-Inf,4.605450277755345,4.605339768110281,4.605175949136244,4.605066837762944,4.605029321640453,4.605440958160778,4.6051376702114375,4.605192386771071
27900.0,-Inf,4.6048642020354364,4.60517599763055,4.605394085555625,4.6053797243123835,4.60511536720087,4.605242042438098,4.6052502318021755,4.605370988915286
28e3,-Inf,4.604859626788782,4.605208191140231,4.605273207287128,4.605167771525335,4.605099010187438,4.605139539651501,4.60529068972289,4.605266144297481
28100.0,-Inf,4.605026642314024,4.6051545943686385,4.605104359831257,4.605283286611275,4.605528158266526,4.605080828677888,4.605088908140788,4.6052535550243885
28200.0,-Inf,4.604998417107844,4.6056668415792,4.605793678751097,4.605280173909299,4.605224728370005,4.605204621100421,4.6053176667842095,4.605351591472061
28300.0,-Inf,4.604830229212748,4.605320619389724,4.605171281359942,4.605167540763486,4.605196440723404,4.6054804218558045,4.605317768047525,4.605300965192068
28400.0,-Inf,4.605483213808524,4.605225451721342,4.605380250527227,4.604766566167888,4.605339245228193,4.605092452368679,4.605438720179683,4.605300601440828
28500.0,-Inf,4.6050565942725035,4.605317499406365,4.60505865479168,4.605383696130703,4.605622781251044,4.6052808271037,4.605409409011544,4.605278994975529
28600.0,-Inf,4.604990074748443,4.6049607865919295,4.605092800342872,4.60540506904083,4.605222555305759,4.605153981056548,4.6053173170587804,4.605270694770603
28700.0,-Inf,4.605104451485112,4.605419639143458,4.604955406512492,4.6054758462130225,4.605214436780195,4.605294366428951,4.605264370680297,4.6053026985067
28800.0,-Inf,4.605136140505811,4.604975413420521,4.605243845658271,4.605042498079032,4.604989931831076,4.605325429559444,4.605178354968519,4.605417253934239
28900.0,-Inf,4.605323482177755,4.605539982431708,4.604941234651507,4.605353314763334,4.605072065763348,4.6052287291451375,4.605351330401422,4.6053291296530485
29e3,-Inf,4.605403089113131,4.605137318248453,4.6049237172988295,4.605086488102577,4.605261042078292,4.605316112908491,4.605026629887059,4.60514057710965
29100.0,-Inf,4.6056788405711115,4.605349106994478,4.6050105815089255,4.604981896558983,4.605063207741854,4.605255709832745,4.605438673599424,4.605396813915381
29200.0,-Inf,4.6048060444723555,4.6052927911270825,4.605101439874399,4.6051395407553946,4.605499899221774,4.605138150310618,4.605150979958308,4.605494116275304
29300.0,-Inf,4.605060765194346,4.605279595183218,4.605186682699383,4.605208335708261,4.605333152432792,4.605341390534344,4.605327205191507,4.605220181412588
29400.0,-Inf,4.605215892720011,4.605165264011464,4.605333168123487,4.605366422792216,4.605350661470006,4.605153397794987,4.605123335561047,4.605199192885066
29500.0,-Inf,4.605188090339006,4.604926111500279,4.605474569437531,4.605500985267005,4.604959473910185,4.605269298776812,4.605320996497685,4.605144206435132
29600.0,-Inf,4.605678567296822,4.605339092954172,4.605399914829978,4.605082386593471,4.60504876505287,4.60513821462463,4.605256288254553,4.605192500120493
29700.0,-Inf,4.60533463892112,4.604700834758973,4.605034170096219,4.605029097895117,4.605450278863454,4.605225514495409,4.605370889080377,4.605230853332824
29800.0,-Inf,4.605060458215575,4.605163628644083,4.605290650636916,4.605018679596392,4.605258855771848,4.605239166841504,4.605300431504531,4.605154615887396
29900.0,-Inf,4.605164263344683,4.605047596332269,4.60516751222146,4.605665682840229,4.60526982040554,4.6050957032071835,4.60532760799997,4.605243015723663
3e4,-Inf,4.605072214411018,4.605033884948637,4.604902241716634,4.60520582867933,4.605249398946052,4.605295265942802,4.605087022613312,4.605213061901213
30100.0,-Inf,4.605063333511889,4.605338315652069,4.605295786609617,4.605320327954638,4.605360370345399,4.605457155576629,4.605337346932362,4.605145266741371
30200.0,-Inf,4.605135533915691,4.605265060248338,4.6053788684753965,4.605101173336664,4.605106427429917,4.605135134616844,4.60504260295307,4.6052703693797845
30300.0,-Inf,4.604981781567555,4.6051508630397295,4.604915991924601,4.605177276877137,4.605644933899297,4.6049542971307,4.605424524744094,4.605279389297687
30400.0,-Inf,4.6047821395681305,4.605191230499464,4.605177623955957,4.605270865662844,4.60521960611849,4.604972705471945,4.605402148827228,4.60514472904824
30500.0,-Inf,4.6051877655936595,4.604938093630111,4.605164722846133,4.605167686749465,4.605403478036195,4.605068978266752,4.6052634720352446,4.60506800961005
30600.0,-Inf,4.605134669576249,4.6050366914489835,4.605469951874414,4.6051807209556594,4.605356834602639,4.605496988026704,4.605076425915949,4.605201886831945
30700.0,-Inf,4.605214090318918,4.6055676541128365,4.605344266132136,4.605143929289279,4.605056218130465,4.605212099802589,4.605342534159926,4.605394272537197
30800.0,-Inf,4.6051772329217115,4.605290568447385,4.605095221254436,4.604955218005821,4.605449234822273,4.605304025025338,4.605356902813747,4.6050219631094285
30900.0,-Inf,4.605508250861056,4.6049893385151135,4.605091402364243,4.605322807077323,4.6049612259613415,4.605365587923609,4.605335872395406,4.605266676971961
31e3,-Inf,4.605231298206885,4.605121073094368,4.605016829657531,4.6054853366987425,4.605582800960026,4.605245255206171,4.605317204429202,4.6052332695799345
31100.0,-Inf,4.60509717992701,4.605378394727564,4.60529710955156,4.605222110677217,4.605042883331722,4.605520060090191,4.60526786894622,4.605405380406615
31200.0,-Inf,4.605326934288778,4.605191481335052,4.6052120432254835,4.605333985183317,4.605248898169903,4.605181220868642,4.605405058201481,4.605243714931352
31300.0,-Inf,4.605163740978588,4.604988154929821,4.6050679248500135,4.605018745212703,4.605042485738378,4.605197292543557,4.605160206705587,4.605402124421711
31400.0,-Inf,4.605456989672455,4.605112659521306,4.60510766860452,4.605370917241044,4.60519448823416,4.605429289871892,4.605214117359212,4.605396650151551
31500.0,-Inf,4.605279554977232,4.605394599494175,4.60502898564047,4.605420477234046,4.605145829314943,4.605359231092192,4.605191082217292,4.605366654704531
31600.0,-Inf,4.605083527185917,4.605097666468024,4.605257968700607,4.605158961178651,4.605047683456894,4.605188274601383,4.60512975341777,4.605337947414588
31700.0,-Inf,4.604961636675058,4.605315932294881,4.605150541031896,4.605219537203805,4.605028903002781,4.605311587347836,4.6049990663224225,4.605533325946513
31800.0,-Inf,4.604640322896258,4.605180038243051,4.605053461447059,4.605184002020251,4.605183068952463,4.605197450354716,4.605314239468601,4.605431555015422
31900.0,-Inf,4.604939720046205,4.605057185762303,4.605132086844411,4.605013251929856,4.605180380025767,4.605404290789553,4.605196862484114,4.605249667429409
32e3,-Inf,4.605164673626304,4.605228177873594,4.605449143949054,4.605087755283289,4.60514069872015,4.605140295429162,4.60526434630297,4.605110690446626
32100.0,-Inf,4.604990337098348,4.605364764852524,4.6052365968644855,4.605126950533545,4.60563249500491,4.605167281790335,4.605273077254334,4.605251372438345
32200.0,-Inf,4.604973315009857,4.605168727967883,4.60522472662221,4.605302176908087,4.605271509071905,4.605143602387209,4.60543123970897,4.605225934470099
32300.0,-Inf,4.605276107786316,4.6052705631280135,4.605365589618404,4.605180031926636,4.605165961444309,4.605340215946723,4.60524606894465,4.6051802500484
32400.0,-Inf,4.6052295228019,4.605219984197861,4.605001499152813,4.605303237442802,4.605117952564887,4.605241588352634,4.605066056407322,4.605307847090046
32500.0,-Inf,4.605310531046473,4.605217134454526,4.605151847677508,4.605105915399179,4.605162418866194,4.6052206972124425,4.605382966817115,4.6053456957921695
32600.0,-Inf,4.605402429448971,4.604742811812372,4.605113518601538,4.60516424951735,4.605038092250227,4.605109215309995,4.605158147204194,4.605250861265852
32700.0,-Inf,4.6051894176069785,4.6054805026407415,4.605332570257695,4.605151062127745,4.6052764531168915,4.605137619063397,4.605377635884147,4.605290142218613
32800.0,-Inf,4.605410932757513,4.605280737578115,4.605166734306164,4.605241829042779,4.605214460385698,4.605027533808185,4.605183093529053,4.605257881764619
32900.0,-Inf,4.60541829822592,4.605212422507086,4.605228657791019,4.605471305426598,4.605105255221939,4.605247692577594,4.605415067003244,4.605177588054505
33e3,-Inf,4.605000646350149,4.605180907362015,4.605325447796557,4.605113876323985,4.605225218047015,4.605625014791916,4.605314527644021,4.605157482453853
33100.0,-Inf,4.605021904531674,4.605262406181245,4.6051610246425305,4.605026101742901,4.605020220174484,4.605180374905906,4.605303281954644,4.605185347708273
33200.0,-Inf,4.605085717384227,4.6050676889406565,4.605107607588343,4.605241316896915,4.605300029333031,4.605298450882857,4.60542147686059,4.605066028951346
33300.0,-Inf,4.6056166273013845,4.605028095257799,4.60534341603075,4.605285672515938,4.605288510567849,4.60512714839567,4.605135584102219,4.6052889327102084
33400.0,-Inf,4.605559366579869,4.60492890519117,4.605298188875871,4.605246229648671,4.605416466035916,4.605224575439275,4.605527880753321,4.605389578194873
33500.0,-Inf,4.605214820554886,4.604840489473555,4.605228122103154,4.605212507800894,4.6050385880692275,4.605228808888301,4.605348692645283,4.605055401213657
33600.0,-Inf,4.605300599107129,4.605213982554919,4.604846117836733,4.60526777703546,4.6051428994516614,4.605173064090378,4.605455834218832,4.605306364695606
33700.0,-Inf,4.604771959969127,4.605326089855161,4.605191707585306,4.605004227882488,4.605172228471853,4.605005465429232,4.6050208432141115,4.60519629454703
33800.0,-Inf,4.605584948318438,4.6051969735151275,4.605218509185766,4.605365941585229,4.605210375460246,4.605477639649339,4.605184368683705,4.605233567147114
33900.0,-Inf,4.605475807783058,4.605141167349424,4.605055999802132,4.604982666861091,4.605137331542649,4.605092881353838,4.605336235535472,4.605549587576789
34e3,-Inf,4.605142244725791,4.605280931704091,4.605140893509685,4.605089449317312,4.605204833456291,4.6051534914632875,4.605468443444865,4.605415329368328
34100.0,-Inf,4.605047984820584,4.605491513860847,4.605170288509395,4.6052026992085,4.605245492078716,4.605641273577007,4.605343847936477,4.605218117144605
34200.0,-Inf,4.6053733612059595,4.605030901634969,4.605234967748584,4.605325514226782,4.605334420900908,4.60515776364424,4.605480028192765,4.605277905387762
34300.0,-Inf,4.605287174840033,4.605054469497875,4.605177978852702,4.604988727862171,4.605218562438733,4.605173003517126,4.605099165391768,4.605330686326255
34400.0,-Inf,4.605582175556004,4.605325575037475,4.60493930522293,4.605353034478252,4.6053434648235205,4.60519624602129,4.6049532702250495,4.605365118305219
34500.0,-Inf,4.60518405522251,4.605120951997428,4.605186533702813,4.605376859863323,4.604913352796743,4.6052168912259495,4.605152065651005,4.605215818973779
34600.0,-Inf,4.605277229680666,4.605127270197083,4.604952378458378,4.605404642419593,4.605111331684296,4.605191659580293,4.605155626346564,4.605382537227188
34700.0,-Inf,4.604867606315469,4.605125338917386,4.605037645997688,4.60515137975504,4.605120471126712,4.605303996392438,4.605165607983732,4.605398018399746
34800.0,-Inf,4.605144025943581,4.605293988919884,4.605168089237057,4.605197600362658,4.605120989289345,4.605283341320897,4.605246688797191,4.6051135908994425
34900.0,-Inf,4.605256533363832,4.605228991689718,4.60513537051967,4.605401747520178,4.6050942726948785,4.605356678322618,4.60519356712675,4.60519809350776
35e3,-Inf,4.6053851696463335,4.605192847487806,4.6052675013078375,4.605143404892506,4.60510442415312,4.605124154963333,4.6050822051107865,4.605330015868178
35100.0,-Inf,4.6050910055601655,4.6055383605949505,4.605307693870678,4.605202371026833,4.605027364039362,4.605188896768864,4.605247481599066,4.605370695800034
35200.0,-Inf,4.605242098465154,4.6051753213488755,4.605198293341988,4.605342002787244,4.605204078665129,4.605235784686255,4.605142166903497,4.6053800173516635
35300.0,-Inf,4.60509709977904,4.6052809784631785,4.605435080472147,4.604949138572253,4.605300565963851,4.604995039099679,4.6052052632680605,4.605202954816818
35400.0,-Inf,4.6050492246501395,4.605089676849799,4.605206160080631,4.604852862554324,4.605119737037015,4.605153574569991,4.605307617038799,4.605205905172977
35500.0,-Inf,4.605189771443245,4.605151969231306,4.605354628113636,4.605155999564932,4.605219624698801,4.605258440412719,4.605309337810337,4.605059686960376
35600.0,-Inf,4.605274054949744,4.605068015217374,4.605089491194634,4.60519022005655,4.605068351284825,4.60522714107273,4.60527859378221,4.605132093856773
35700.0,-Inf,4.605340364592677,4.605238495632476,4.605133959377981,4.605193389875023,4.60536048811341,4.60516080583307,4.605419906358866,4.605043290155388
35800.0,-Inf,4.605366519067287,4.605453530794894,4.605122045185899,4.60525112901144,4.605334255662295,4.6053048658790825,4.605313832870913,4.605299275183048
35900.0,-Inf,4.605174223436077,4.6050756348386965,4.60477430139302,4.6054021066744495,4.605231951799971,4.605321906521994,4.605323594770416,4.605158612600478
36e3,-Inf,4.605142168219353,4.60521263612527,4.605187755225912,4.605421090083058,4.605330062097655,4.604984861891718,4.605336252037082,4.605145840576863
36100.0,-Inf,4.605179011071414,4.605496314439944,4.6052514533599265,4.605145944820784,4.605167888441435,4.605357224775937,4.605096790866597,4.605040302049305
36200.0,-Inf,4.605444724193894,4.605170956799337,4.605135468426594,4.6052942132180785,4.60538765209518,4.605331307865361,4.605282981434831,4.60526330611206
36300.0,-Inf,4.605172245248541,4.605624287719343,4.605407365875109,4.60530492736617,4.605089672908622,4.60523520779322,4.605124136291732,4.605415056174264
36400.0,-Inf,4.605459930307028,4.605375423934502,4.6052024400929055,4.6052426255346495,4.6052909609683566,4.605307222756087,4.605286158198946,4.60530166618262
36500.0,-Inf,4.605148832698307,4.6050340870144995,4.605223407428478,4.605337277695887,4.605314220115968,4.6052252781756735,4.605444535673935,4.605372024599752
36600.0,-Inf,4.605079017545022,4.6050444869312805,4.6052416077525065,4.605303480554844,4.605163223490415,4.605157665557552,4.605271089826426,4.6053734925269385
36700.0,-Inf,4.604989384651227,4.605524118428162,4.605436427888143,4.605220774404039,4.605127504913568,4.605108499814042,4.6051488015884106,4.605403558077159
36800.0,-Inf,4.605221448738882,4.604942134100342,4.605479280010173,4.605179092630707,4.6054388391239955,4.605384866089145,4.605263025412773,4.605209598217145
