n,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11
13800.0,1.4192092128467262,1.4190790608940882,1.4191914706095612,1.4190536922219184,1.418488064432647,1.4191049092332968,1.4185648486377274,1.4181146453413953,1.4189017387882745,1.4182768264035281,1.418878510782013
13900.0,1.4185576419623591,1.4180994375437834,1.4186440929045865,1.41896499045373,1.418885504085356,1.418114699062453,1.4185422662620277,1.4185654120598086,1.4187515987825121,1.4187612716482103,1.4185845210064547
14e3,1.4181498741333964,1.4189796331738642,1.4187863261295808,1.4185650921623094,1.4185533405781143,1.4186314617018123,1.4190423978748714,1.4183603582212747,1.4189607899915329,1.4185415534878438,1.418061989334935
14100.0,1.4186163118981152,1.4187088973325905,1.4188716925607365,1.4192346564647924,1.4190353734740209,1.4188473441837905,1.4183829354308415,1.4184746897523366,1.4178121711231453,1.4185719161488726,1.4182400617233284
14200.0,1.4193258773860162,1.4190097212367645,1.4193857087360804,1.4190427807574826,1.4189140632943291,1.4182701055964115,1.41882035817172,1.4187037401841842,1.4187606137093167,1.4186716634429835,1.4183186838021247
14300.0,1.418445852410169,1.4184748425373133,1.4197230290604903,1.4190801851759463,1.4193301949938997,1.4180273786329642,1.418608354447039,1.4186262701355483,1.418763245426313,1.4184852566698953,1.418671623723317
14400.0,1.4182104424546769,1.419221631835214,1.4182155811568833,1.4189073580925005,1.4189831181153405,1.4184346233258291,1.4187795707869224,1.4187389516403908,1.4181824573854644,1.4183205733943025,1.418702519240445
14500.0,1.4187982286999405,1.4188305530575032,1.4191232435967074,1.418358056570767,1.418842310027296,1.418694384912403,1.4186069579207399,1.4186916479409142,1.4187535009834202,1.418393583404505,1.4181727506268071
14600.0,1.4187490884294425,1.4186201099217135,1.4185859437752157,1.4186439095705805,1.4190431687718323,1.4187713429628763,1.41843306172849,1.4193380517400138,1.4184232783362114,1.4194561484968597,1.4182440898447977
14700.0,1.4185988773501785,1.4184884135498381,1.4188758759873303,1.4190499212119922,1.4193590935666411,1.419054337235199,1.4185168520139608,1.4180486091665823,1.4186713097631083,1.4185705234226833,1.4183509133455536
14800.0,1.4185091067832363,1.4186809942489909,1.4188034976126633,1.4184473957914168,1.418869632523941,1.4182765127999346,1.418690166548686,1.4182843433554553,1.418211472240144,1.4190526735137736,1.4186198938386223
14900.0,1.4188601855216878,1.4181642824003056,1.418931136244013,1.4191483607315252,1.4186575227367295,1.4185348576678452,1.4188249374591497,1.4182930359935315,1.4187054413615685,1.4179898530244128,1.4183782524224362
15e3,1.4181515809742837,1.4187197895970975,1.4189697243506307,1.418841065410012,1.4184694659965225,1.4188188350874527,1.4188275868823585,1.4184214727733286,1.418519201848445,1.41844812768037,1.4188242358244163
15100.0,1.419566445568232,1.419201873619056,1.4182734488377968,1.4185959009184317,1.4186055663580563,1.4186494869463455,1.4185276162542977,1.419142293215858,1.4187228083249874,1.4181425652260684,1.4182476528401065
15200.0,1.417859797648683,1.4190740884651416,1.418821495829875,1.4190197389731014,1.4181017109790413,1.4185670292322268,1.4190565110268867,1.4192017297763082,1.418422506424345,1.4191645798129653,1.4184547113165016
15300.0,1.418709377403658,1.4191036825077339,1.418572963703086,1.4181201942595605,1.4186355162338915,1.4187306492214975,1.418565947352865,1.4189432380385123,1.4186527956077433,1.4183597874885572,1.418084012031801
15400.0,1.4196254735269167,1.419293451322127,1.4185058405844055,1.4189551803823945,1.4184015039315365,1.4188103829295904,1.4190937795640257,1.418707369062026,1.4181422552911396,1.4182403585742511,1.41820601670162
15500.0,1.419090429517812,1.4185445635915839,1.4185027066852234,1.4185501460789833,1.4193293845616723,1.418719841425645,1.4187272667142863,1.4186742787012598,1.4187720532974752,1.4187861847810999,1.4189430057254686
15600.0,1.4185291728308471,1.4187256879615795,1.4189561128283095,1.4181931321885242,1.418679623359899,1.4185462791863914,1.4188294350859252,1.4186938552731523,1.419007189450835,1.4182445260889815,1.418177606732697
15700.0,1.4178545333537569,1.4183843962243639,1.4190605129658627,1.4183334356145536,1.4189856532136231,1.4187372417608453,1.418763633408341,1.4189201190229739,1.418395975022341,1.418569774177938,1.4179954562513524
15800.0,1.4203895318150979,1.419450759871775,1.4183077832165754,1.4188547321982514,1.4186859159084875,1.418978578758145,1.4186582080621852,1.4184337169041825,1.4187123606402825,1.4187501237169724,1.418498371190485
15900.0,1.4186174067758333,1.4186766979953493,1.4193331030234375,1.4192748661339925,1.4187268543395748,1.4190531536829702,1.418590122758714,1.4177953634788105,1.4188328036920628,1.4186374815873382,1.4186818989229868
16e3,1.4181759524901145,1.419630861728416,1.4191788008643549,1.4189236216564332,1.4188771002112046,1.4183033422987794,1.4189118972070252,1.419015940090469,1.4191397450455316,1.4191280346604824,1.4183528350410541
16100.0,1.419096166625523,1.4186661907465383,1.4193525707383365,1.4191950574399037,1.4189453114676964,1.4182325779215945,1.4183785946425433,1.4193231726584457,1.4187880322327078,1.4183840416919742,1.4187927773946674
16200.0,1.4181086375651688,1.4186370697135309,1.418743800824138,1.4187656691464663,1.4188530777495652,1.418400554795267,1.4185996667457614,1.4186386664298605,1.4183310497394128,1.418497536455704,1.4184465949714813
16300.0,1.4185106049210374,1.4185838457101418,1.4184240655674165,1.4187819435552373,1.4184419362392706,1.418445183905151,1.4188635340021831,1.4181967544303384,1.4184804937871252,1.418325527813054,1.418581486336816
16400.0,1.4191927189484712,1.4188204314309412,1.418545819675867,1.4183424035012822,1.4190281592345158,1.4184529123439031,1.4190762197829412,1.418571681031291,1.4185151396824494,1.4185022296242262,1.4186804722415636
16500.0,1.4195470130013907,1.4183416621456704,1.4192286214707566,1.418561061238893,1.418954807569091,1.4185123979615588,1.4191149679551245,1.4185015984323375,1.4187605919262136,1.4187174452392788,1.4183629639076936
16600.0,1.4191169807905315,1.4190422281755395,1.4185202294528103,1.418604722327879,1.4182413964392597,1.4184492665358077,1.4190462440770972,1.418820456523221,1.418572469606834,1.4185114294765608,1.4184125553295608
16700.0,1.4193888576165392,1.4187261566947589,1.4181077892708858,1.4186487464098585,1.4185588909560907,1.4179853843703976,1.4185571650664213,1.4184857179573085,1.4185167684929472,1.4191834124678966,1.418105965748835
16800.0,1.418301305434686,1.4186244848533056,1.418778360308624,1.419171341134756,1.4190800168308058,1.4183082858794602,1.4183929185120552,1.4183745114167599,1.4185347200000216,1.4186054782608546,1.4183246513101762
16900.0,1.418479775656168,1.4190812394975019,1.4182321486720324,1.4184762953986758,1.4183703212000973,1.4192856601587773,1.418827686358871,1.4188366679093456,1.4187788026802761,1.4184974694559171,1.4191328594316703
17e3,1.4182695245894497,1.41914255221377,1.4182225113046678,1.419108134921162,1.4189060731749024,1.4192656488720092,1.4183413522594397,1.4186887033338953,1.4186650500169915,1.4188777763064333,1.4184235391007665
17100.0,1.4186050223160132,1.4188266964873735,1.4182924572131248,1.418166683562411,1.4187182365118616,1.418486894265997,1.4192666601820807,1.418248990435975,1.4188868840595938,1.4185338782091579,1.4183110558547416
17200.0,1.4182755164784249,1.4185575363551193,1.4187862428739184,1.4185334195216956,1.418711536701659,1.4185647160031438,1.4183545649822802,1.4182963782596614,1.4194044606444947,1.418251081771758,1.4182373416575889
17300.0,1.417923008686452,1.4188501335077988,1.4186192708021126,1.4192842026243662,1.4188368198610235,1.4189083638515676,1.4192555203368251,1.4187932247803436,1.4188884277476737,1.4188488842578701,1.4184528623044077
17400.0,1.4188011345415368,1.4188793758092841,1.418699919103129,1.4183343892554796,1.418674745580527,1.4190648218986475,1.4181679972840466,1.4184374520135643,1.4188064961058884,1.4187758605080554,1.4182914519753984
17500.0,1.4185038889006951,1.4183527870107573,1.4185548916748485,1.4192658459752983,1.4184199141564895,1.418360416869433,1.4190049483342762,1.4186052164776959,1.418696742200309,1.4185617772496053,1.4186032262566628
17600.0,1.4199536308075633,1.4187278353703159,1.4180405767537365,1.4190923586819024,1.4186899871244731,1.4186353709622943,1.4188549419593146,1.418527283604731,1.4186814573819173,1.418689302426133,1.418621752946689
17700.0,1.419692573813087,1.4179519748733918,1.4190924898919097,1.418422591144298,1.419078263428932,1.4183428165671612,1.418858029518361,1.4185632810003432,1.4183449798027616,1.4183573369072138,1.4183460093550935
17800.0,1.4192244077706972,1.4196829731497926,1.4198492994047056,1.4188984385568317,1.4183097464480454,1.418879097743894,1.4186646933746705,1.4187201910982516,1.418824671388064,1.418674400991639,1.4186950985357143
17900.0,1.4189804660175773,1.419073840054071,1.4185827195786485,1.418988868395112,1.4186272698914912,1.4187668056038318,1.418582423545263,1.4181624488438225,1.4183178462026103,1.4180856587023363,1.4185919183988338
18e3,1.4192002813073208,1.4191747571503075,1.4189376321358345,1.418740066854126,1.4192148338154789,1.4186135658297332,1.4186256037655947,1.4182247878691419,1.4180104487669118,1.4187754801741048,1.4186196241525297
18100.0,1.4191309153677703,1.4179404018351713,1.4194122425360554,1.4185883604588685,1.4186419910303047,1.4191891103279937,1.4186177735926122,1.4185304475802187,1.4181593192321051,1.4186551869185697,1.419077021124399
18200.0,1.4193411530755609,1.4189238497522838,1.4187781048527273,1.4184297837083815,1.418817879348823,1.4186502323572434,1.4189696981265703,1.4188320285920168,1.418629416495322,1.4192013518793487,1.4183553892339071
18300.0,1.418903745632547,1.4186970909325474,1.4188111030202342,1.4185302553678447,1.4182810592997912,1.4184101904753617,1.418910049301249,1.4192039132850658,1.4184775097049898,1.4186133063589168,1.4188416252420932
18400.0,1.4198755804571908,1.4185000319941208,1.4188528671345524,1.4188981058899282,1.4191745543970429,1.4187828986481477,1.4179930862627972,1.4183204091375696,1.419087455356513,1.4184402765500983,1.4185029466690087
18500.0,1.4188829574659767,1.4189211209296864,1.4182667017695034,1.4186076469012936,1.4183692244423576,1.4180896343928375,1.4187640428704014,1.418922312703199,1.4183769216817272,1.4188248025800079,1.4184439612946131
18600.0,1.4185018963151592,1.4187799472037592,1.418927136059007,1.4184332045551216,1.4185351215072002,1.4185791832886419,1.4185201019007156,1.418716353522128,1.4190275367584797,1.4185106468668178,1.4188869858700632
18700.0,1.417817239007194,1.4181154836182701,1.4190519752673871,1.4188252593955424,1.4187998861513482,1.4188503811250819,1.418060666989849,1.4188389271506066,1.418805918176644,1.418554609379104,1.418463776110518
18800.0,1.4186183848005234,1.4188566999680468,1.4187859144767705,1.4181373140839029,1.4183645820146575,1.418459489331823,1.418674878661794,1.418326108766046,1.4185916136976136,1.4181945017877098,1.4188245819084198
18900.0,1.419203285598698,1.4190363340775818,1.4189542877111445,1.418589973824771,1.4185233643141701,1.4186752296372818,1.41850853533932,1.418712464219998,1.4187522745932588,1.4187242700294742,1.418750426484019
19e3,1.4178512890165642,1.4191077909263967,1.4186237103247599,1.4192687950276748,1.418398902942573,1.4187156094863802,1.4187512644055966,1.4182442165824554,1.4182141260246033,1.4186600152985789,1.4187621583533863
19100.0,1.4195048128627432,1.4191542603020209,1.4188176415186609,1.419197572253633,1.4187825392475113,1.4189396319792633,1.4185964051479405,1.418540813315529,1.418735426806728,1.4187900656389418,1.4184072967269095
19200.0,1.4181920101619896,1.4186118658050662,1.418388330066334,1.4184838367215606,1.41862254007375,1.4182780909708241,1.418405043635664,1.4184719661345817,1.418683486368565,1.4182614136875593,1.4185818623454722
19300.0,1.4185504355955576,1.4184547287594858,1.418912205848614,1.418712683591807,1.419064198604205,1.4187493414667536,1.4182055843096133,1.4185838101964299,1.4188445544625699,1.4186353649117076,1.4183910279406347
19400.0,1.4195502445563914,1.418436246711305,1.418622377696485,1.4186057889517114,1.4189348334623448,1.4184344252653367,1.4187437894021844,1.4189231422740294,1.419103012563195,1.4182277287452192,1.4185023043736276
19500.0,1.4192285180856716,1.419677830098146,1.4188442940411994,1.4186034111103472,1.418783593016771,1.4185239271379746,1.4190068909383016,1.4187568134592428,1.4182620414122922,1.418844481507978,1.418361676665251
19600.0,1.4190355505878685,1.4190012011727662,1.4188066761133482,1.418808335943352,1.418334178397105,1.418562906182427,1.4194254443955576,1.4188134155827776,1.4183801300561205,1.4185870240154574,1.4185449639315355
19700.0,1.4187012470430047,1.4191572228219291,1.4185891847092402,1.4186296481052922,1.4183980609454137,1.4185382066998682,1.4187536309315527,1.4184889923254311,1.419290774965601,1.4183849640704147,1.4188153657118197
19800.0,1.419490270348411,1.4190012857297638,1.4180962124276304,1.4186816703633949,1.4192429019983388,1.4188464295130068,1.4192538137021762,1.418780373994474,1.418907019038152,1.4188787415789468,1.4183973623735968
19900.0,1.4194236442397135,1.4191576186832398,1.4185182351723395,1.4188908408696068,1.418874614792233,1.4188875236852363,1.41872748419856,1.4187208229776958,1.4183989424844132,1.4185576541456126,1.418808369118774
2e4,1.41894204163748,1.419125169181986,1.4189122860232732,1.4187048749874265,1.4186746520550806,1.4184896938288842,1.4184519245055085,1.4184968251765924,1.419325777624097,1.4190404258457592,1.4188014578389014
20100.0,1.4191971015167961,1.4187446119296527,1.4190960934006192,1.4192246776802728,1.418379888321028,1.4186060636723212,1.419042191655725,1.4187301875972465,1.418765035560313,1.4185571626931428,1.4180897113378028
20200.0,1.4189905023173344,1.4184219519778114,1.418797997510727,1.419055843044746,1.4189210171939408,1.418664089864411,1.4187399164368566,1.4189257587826978,1.4183938189019791,1.4185854733765384,1.4184846451397177
20300.0,1.4186495206836307,1.4185392814328925,1.4192249788499507,1.419122391660703,1.4188528728804926,1.4186880219759619,1.4187948676293474,1.4184914769561274,1.4187076993427186,1.4186718523013542,1.4187918148028533
20400.0,1.4194659964763994,1.419266495321473,1.4183911758930696,1.4189039558552683,1.4190154835250237,1.4190098198695436,1.4179302685673214,1.4186980449843476,1.4184719344505592,1.4187609956195353,1.418238428464847
20500.0,1.4191589862861314,1.4189955163065378,1.419119255575559,1.418162255217068,1.4188734798105447,1.4188863224028325,1.4183787691996212,1.4188512104694315,1.4183324121271714,1.4189385275375408,1.4190139125194352
20600.0,1.4190531459626234,1.418157446950023,1.4187660723930784,1.418638663360855,1.4186748509163272,1.4187531660859232,1.4181582881283623,1.41819549491758,1.418669982398358,1.4182835618928655,1.418602049685367
20700.0,1.4191014232335015,1.418261959195048,1.419044034709739,1.4190957490607439,1.418667008660813,1.4189607978030807,1.418664291898089,1.4184821448917484,1.418682585827427,1.4180777114812273,1.4183078227818737
20800.0,1.4182394400137428,1.4186859445681945,1.418693503355489,1.4191671375249626,1.4190949329290887,1.4188951541846997,1.4185395442072306,1.4187791222521533,1.4188368082388867,1.4193157576574664,1.4186441343596727
20900.0,1.4183168377413837,1.418711873779676,1.4188087311644404,1.418619760619577,1.4195513853691724,1.418429980095578,1.4189833050160288,1.4190298977877838,1.4192722531409956,1.4188139921300567,1.4186825002059076
21e3,1.4186435480917372,1.4192715261873592,1.4184311853739555,1.4189402816140764,1.4184199662527033,1.4186150808199929,1.4187002859315316,1.418610715461404,1.4184201294482466,1.4186366478003014,1.4186954395854423
21100.0,1.4180665596559296,1.4186877120253225,1.4189555690900773,1.4188999850111372,1.419314676305842,1.4183567289015573,1.4189662475696618,1.4189530278978089,1.4185691617821852,1.418161423833753,1.4182339391030532
21200.0,1.4187353036708223,1.4182534285542656,1.4187572624529348,1.4186728850775232,1.41898657101223,1.4185287427290065,1.418448208018386,1.4182736064604125,1.4191409677520628,1.4186129750977183,1.4185750106877062
21300.0,1.4188587105142458,1.418455056911114,1.4193378251094455,1.4186395292488898,1.418865053972245,1.41809364659533,1.4186617068488239,1.418907934137655,1.4184519617511013,1.418621180066613,1.4183629316450608
21400.0,1.418712456590558,1.4191401756749136,1.4193827936425083,1.41926013763024,1.4188800392675525,1.4186414342318692,1.4188793370250636,1.4184497452125717,1.4185636715339214,1.4184041951827993,1.4184658781546817
21500.0,1.4190295772071044,1.4188306791291994,1.4186056899736117,1.4184737152667246,1.4188987006082825,1.418423478655953,1.418391723407979,1.4186072971595673,1.4187592537464417,1.4189426705662753,1.4184750711693888
21600.0,1.4181324408959255,1.4185515899345669,1.4187210871823908,1.4184051025944044,1.4190270622383458,1.4192241144357949,1.4190794214520934,1.4185774581127577,1.4186054997177997,1.4185562601788935,1.4186179169048236
21700.0,1.41777452526516,1.4185585789624147,1.4180485412605608,1.4186345412516803,1.4187455527022166,1.4189218197853832,1.4188014047961812,1.4184018103132998,1.4186255792139997,1.4190276833930575,1.4184622061152299
21800.0,1.4188312917974846,1.4191516475637744,1.4186021358811707,1.418786414948609,1.4189719888412267,1.4187726603488167,1.4188298504602503,1.4190912561158198,1.419236664200868,1.4190950052405884,1.4183453649084363
21900.0,1.4186763361289947,1.4194142006122985,1.4187873929861152,1.4184553605984003,1.4183269750752938,1.4186627158901943,1.4187140689461395,1.4189687347732651,1.4189263482651722,1.4186486914593055,1.4189877118525192
22e3,1.4198891879213908,1.4186742037455218,1.419148229822641,1.4184856796093768,1.419190788887801,1.4186024112040665,1.4188130709485385,1.418392207638379,1.4190652683823433,1.41866241865068,1.4189101811790785
22100.0,1.4198651882379596,1.418859327912826,1.418833413539198,1.4187821469871085,1.4185520239925289,1.4189533052701122,1.418748094936131,1.4186550483590767,1.4188636390298845,1.4188160282606574,1.4184306632400228
22200.0,1.4177054998225331,1.4189132870452819,1.4190715340487727,1.4188910775180832,1.418753185727679,1.4191189169768483,1.4187454188379012,1.41859885916422,1.4182641180950624,1.4186546679746515,1.418541792473102
22300.0,1.4193004340064344,1.4189601568622527,1.418645052416814,1.4195128082687383,1.4186007232797306,1.418816082044499,1.4189087285841007,1.418552369287593,1.4179508651253265,1.4184792515561113,1.4188020366843448
22400.0,1.418464349311348,1.4185335438006519,1.4193510848112332,1.4185376856116039,1.4187402188103515,1.418911166228831,1.4189746818107367,1.4186067802504605,1.4188071235083055,1.418732403483315,1.41872850085564
22500.0,1.4183196656725643,1.4189557776853936,1.4187735173429346,1.4189416155529073,1.4188200470368482,1.4188472107487282,1.4183172688327093,1.4184185540509597,1.4185493948021402,1.4185449294308559,1.418548545480733
22600.0,1.4189247378426806,1.4188056105329936,1.418733372358032,1.4190212223296388,1.4185684447200455,1.4185755432547522,1.418919343668382,1.4185758606114944,1.4182958878065626,1.4189111246782176,1.419002219571839
22700.0,1.4185164785066724,1.4187802536039298,1.4186720325807483,1.4187296936445155,1.418928557955681,1.4186365206290332,1.4187430597949393,1.4185407755794663,1.4189553068251184,1.4183144091430955,1.4185019972586181
22800.0,1.4190855206287203,1.4185964056656897,1.4188324158051677,1.4181829393865724,1.4189145402760275,1.4185905903136213,1.4184974424084558,1.4188833956135742,1.4189092596025226,1.4183754209695725,1.4182255487821027
22900.0,1.4180846881986544,1.4189654790143695,1.4190694606243457,1.4184529670027957,1.4188129910620035,1.4186333096990167,1.4184968529394812,1.4188478815401961,1.4192491809768266,1.4188205034045454,1.4185259876744674
23e3,1.4184414493210027,1.4185511398090582,1.4189040052001893,1.4188945806218771,1.418591402674078,1.4186847737564396,1.4189843539770124,1.4183735207692143,1.418599958681699,1.4186702432302676,1.4184749338927343
23100.0,1.4180765420386936,1.4192327753242509,1.419107455650727,1.4189166542604104,1.4185895352361622,1.4190905462017682,1.419053402459489,1.419083075609702,1.4184799907916588,1.4186587738571872,1.4189522730047004
23200.0,1.4195670804775535,1.4193265493518001,1.4184712409596694,1.419225001114674,1.4187207483447355,1.4190806062652563,1.4187033724833777,1.4186769193047717,1.4186549097134231,1.4180943940279493,1.4186493404763931
23300.0,1.418624030840525,1.4188901168159207,1.4189428761805274,1.4190121114015257,1.419007904626216,1.4186939173375466,1.4184537730879605,1.418527155730504,1.4187175690286957,1.4183744285746414,1.4187125204204383
23400.0,1.4196329539575316,1.4189180585933538,1.4189601802089642,1.4179597336169878,1.4189399127086455,1.4185448248798793,1.4187270099748188,1.4187634125887032,1.4183466447262425,1.418652411045948,1.418578942244009
23500.0,1.4190360593539821,1.4184053110780002,1.4191207475732628,1.4187660064548733,1.4185216758964652,1.4187068609378044,1.4187460133767065,1.4183470993417835,1.4190925090737603,1.4184568987663415,1.4184573745953788
23600.0,1.4182779178951497,1.4186407168488073,1.4188365894981558,1.4190229155478362,1.4188122594606207,1.418471038818712,1.4189766913615285,1.418732631617979,1.4190945782533533,1.4185000609629987,1.4184618523420032
23700.0,1.4189486755646965,1.4186588350015508,1.4190326262935171,1.4187835351846305,1.4189020621085877,1.41860680994713,1.4188203388193585,1.419016928653453,1.4186893441830604,1.4190327702162964,1.4186063706403425
23800.0,1.4192773028103292,1.418913491127185,1.4189218876785297,1.4189126041472073,1.418609746557747,1.4185520617140364,1.41873431647939,1.4194796089791089,1.4183884744562523,1.418475482940836,1.418550832422541
23900.0,1.4189158547831366,1.418968735943359,1.4189996625917944,1.4186767527095274,1.41871962916171,1.418427643940801,1.4187842614020811,1.4183971129978747,1.418662720466772,1.4183685565553343,1.4183202033491091
24e3,1.419335169361109,1.4186896583389224,1.4191025388831027,1.418605623077676,1.4190996245923653,1.4188515338482393,1.418544936524188,1.4187833633169145,1.4189322519466974,1.4186411053572041,1.4187360007492287
24100.0,1.419248022951841,1.4187139799191193,1.419347753415964,1.418923132142519,1.4180536512177404,1.41878980063505,1.418623417951631,1.4186982762559759,1.4185707109587902,1.4186783243832943,1.418582920220837
24200.0,1.4194784803073004,1.4186439945769593,1.418733475104523,1.4186631789886905,1.4190401803839057,1.4191941824433802,1.4188673971315007,1.41877692484846,1.4186645660087356,1.4187397551217111,1.4186634233597422
24300.0,1.418823807016573,1.4190319431455316,1.4188016244874788,1.418491275702744,1.418937391239686,1.418301367770774,1.4186362011664968,1.4185271722978556,1.4182867000959989,1.4183789561639366,1.4184354090754783
24400.0,1.4189717303567886,1.4186889508936054,1.4188123722550536,1.4183196705004517,1.4191501304517233,1.4182653084170815,1.41895431362597,1.4185890945417834,1.4188159517437955,1.4186520205993882,1.4186494591501637
24500.0,1.4192671837242115,1.4195516884970185,1.418786972162693,1.4188554612885782,1.4192491791807849,1.4185739223186324,1.4184833934686127,1.4183557195597711,1.4189694700231688,1.4184697965342752,1.4189758341894443
24600.0,1.4186706339404227,1.4189017716663437,1.4182457736051792,1.4188761856369196,1.4188897916621803,1.4187417997109537,1.4188555286021969,1.4187342541970396,1.4187409154542225,1.4187969250744952,1.4189123572848965
24700.0,1.4186733068355895,1.4183462587599631,1.4184000361254991,1.4188207358373945,1.4187625299080393,1.4187473648359419,1.418419746658744,1.4186870708070514,1.4186637526001673,1.418989901313608,1.4184870059155448
24800.0,1.419801850465671,1.4190439712332235,1.4185535507715328,1.4184719213587376,1.4185187182324128,1.4185367384364518,1.4188928785206423,1.4184665215374987,1.4185752420832363,1.4184248678047262,1.4187928368672278
24900.0,1.4187680262008722,1.4194105654406335,1.4187851666223317,1.4186850136986395,1.418893679216909,1.4191681413350032,1.4185602103166475,1.418456997156321,1.4185034240280587,1.4188445528127838,1.4188430850217761
25e3,1.4183073598866216,1.418929376581342,1.418944107579841,1.418772866858173,1.418724767144158,1.4190930930472057,1.418916797172983,1.4190369178558986,1.4185765670355595,1.4186633252878134,1.4186053684280833
25100.0,1.4197345737175802,1.4185385265150983,1.4189784160727281,1.4190120797828392,1.4190129552861122,1.4184491844852698,1.4185458878709893,1.4183477717297674,1.4187160924525724,1.4184788851154082,1.4187033071444772
25200.0,1.4187853890342974,1.4186007037601205,1.4186002057092204,1.4186898556160201,1.4185826708690235,1.4186814610597676,1.418779880239034,1.4184943676088573,1.4187216190581977,1.419120200044233,1.4184703555436557
25300.0,1.4194072147935584,1.4193116892115505,1.4190237179954264,1.41867443229441,1.4186374703655718,1.4185163512709964,1.4187430012262732,1.4187931819743682,1.4188753677131904,1.4185440080446696,1.4189134317486773
25400.0,1.4182944504810222,1.4192944095215103,1.4187261109560447,1.4188628669692065,1.419079744699481,1.4186337659990444,1.4186401539100693,1.4184719506528838,1.4188138959212069,1.4184079965204097,1.4186324963656018
25500.0,1.4182612072994476,1.419038939879003,1.418830884441479,1.4188648897690812,1.4185641829404454,1.4185656237003597,1.4188676101228583,1.4185041905294444,1.4186435539346893,1.4184390091442909,1.4186045599154822
25600.0,1.4189114540322594,1.4191278872460584,1.419054060355417,1.4186190337916806,1.418836465769624,1.418946006414336,1.4189005515578452,1.4189193375362326,1.4189346974417727,1.4190315330198535,1.418618436836403
25700.0,1.419504066117259,1.418379915158949,1.4187655506482628,1.4182856723716712,1.4190249501942598,1.4189080177226876,1.4187292689872035,1.418981157885331,1.4184333642860498,1.418777160041792,1.4185640339413854
25800.0,1.419253440513665,1.4191759806546589,1.4194395132402453,1.418619879924213,1.4187762155673085,1.4183281138371469,1.4187763469722379,1.4186386022572104,1.4191146384400377,1.4185124817713333,1.4186928397519734
25900.0,1.41916952044659,1.419313579480726,1.4184639652417823,1.418794556101025,1.4189262276721906,1.4187320349260522,1.418972142840002,1.4186271788880152,1.4185857988189636,1.4189546393013663,1.418665413161181
26e3,1.418968372209212,1.4189296532212885,1.4185680735013353,1.4189833802080976,1.4190397339575351,1.4188829088747243,1.4182577184090237,1.4186824656954669,1.4182372540089179,1.418528142018271,1.4185201142951478
26100.0,1.418465908425141,1.4187677758152144,1.4191047247734598,1.4184843080714298,1.4193676256245105,1.4188463434481386,1.4189549950022928,1.4192154581953769,1.4187943268412493,1.4184488836765934,1.4187101093326462
26200.0,1.4190048325934612,1.4187558044479875,1.419013235837438,1.4186833435350659,1.4187951492987831,1.4187660342969866,1.4185388963813466,1.4185188073716433,1.4191035221616284,1.4184878875483282,1.4184930386459118
26300.0,1.4187964906771335,1.4191702750838282,1.418649912935379,1.4187569973147631,1.4187245643677142,1.418273934627639,1.4185824126953457,1.4192263515575108,1.4182496500083708,1.4188060510624918,1.418148997816531
26400.0,1.4187456767390243,1.419092742980982,1.4189756241832254,1.418961680437628,1.4187520141643837,1.4184198511253212,1.4186081253936174,1.4185464776515906,1.4189932376713312,1.4191682151551814,1.4185406243636023
26500.0,1.4176222133666605,1.4190083222567107,1.4190374181592431,1.4185999377033887,1.418681582693822,1.4187855830772258,1.4183389203852905,1.4186227900304655,1.4187000671204628,1.41904940972448,1.4186984240855098
26600.0,1.4180908822433742,1.4183597784467612,1.4189809407366325,1.4191028822738811,1.4188920214914884,1.4186365211019287,1.4187059697846605,1.4186676518405286,1.418852437069912,1.4189088646465877,1.418638640736618
26700.0,1.4192300667815145,1.4186467322669345,1.4191608567785279,1.4190020415243123,1.4187848476116756,1.4189694947399494,1.4189413151987755,1.41887850915085,1.4186150170212979,1.4190361826043993,1.418392307982083
26800.0,1.4184397673649456,1.4187833685517512,1.4188432869491396,1.4188311606848016,1.4190322351762539,1.4184285076444914,1.4183581611940417,1.4189067800700033,1.4185892106909759,1.4187774563059021,1.419010109410217
26900.0,1.4194295736268159,1.419263930303035,1.4184286474836163,1.4188479402604788,1.4190902556322191,1.4191151964081066,1.4189252692170642,1.4186782396044006,1.4187348603940926,1.41853134959436,1.4182707279088844
27e3,1.418570945694392,1.4186418987394007,1.4190697018480845,1.4191335341464881,1.4186419580648553,1.419069948861095,1.418491982413445,1.418618401642382,1.4186411662398184,1.4185140769316265,1.4182861892875684
27100.0,1.4188172281659177,1.418548872410556,1.4193359332222986,1.418712118172268,1.4189534667162984,1.418895679836368,1.418855802698721,1.4188707814872525,1.4185014881424567,1.4184798722740208,1.4184866841621067
27200.0,1.41946246900886,1.4193362648839474,1.4191443414599214,1.4185312352455324,1.4190662880629423,1.4191286138038055,1.4185145395663337,1.4184769890455893,1.4185969409263253,1.4184224830530576,1.4185371729871155
27300.0,1.419366065721637,1.4189102271489913,1.4190549744467646,1.418518516423077,1.4186699970323562,1.4184488978746936,1.418838867123806,1.4189262180015645,1.418871993177858,1.4188176822662082,1.4186979674146365
27400.0,1.4189844947657804,1.418622536893789,1.418531955785249,1.4188182916736927,1.4189021665237254,1.419056103110753,1.418677693772853,1.4185765177259682,1.4181746728271687,1.4183323355892965,1.4188506720437923
