n,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11
14100.0,-Inf,1.6932042048127978,1.693463824714301,1.692801232289472,1.692709409434813,1.6928735311689993,1.693504600036319,1.6929049186525635,1.6926429925786965,1.6926847042716797,1.693344267151401
14200.0,-Inf,1.693465819225419,1.6926926121466777,1.6937005795403681,1.692305644291626,1.6916651772546947,1.6929368794431752,1.693542977516649,1.6924364641169856,1.692974764690518,1.6929005507315125
14300.0,-Inf,1.6935217797122948,1.6926926606289872,1.6930233676494146,1.692992252386439,1.6924752038871347,1.6936119761986101,1.6934075938025575,1.6927607788361774,1.6927607907454874,1.6929347985766137
14400.0,-Inf,1.6926421182510196,1.6924636108140232,1.6932723659824496,1.6933409396883008,1.6927622257838917,1.6927526742509535,1.6930696877323448,1.6934898538130294,1.693463282378629,1.6930121852362152
14500.0,-Inf,1.6924571188051258,1.6928578475284022,1.692612421344321,1.6929112535034108,1.6931587336980998,1.6932441044309043,1.6930150302083504,1.6926430383396127,1.6931256499243794,1.693266861259328
14600.0,-Inf,1.693858093099975,1.6932937371736467,1.6926676120721709,1.6932587749015184,1.6934364105930646,1.6929181295030713,1.6929264511104654,1.6930612024428506,1.692962395140977,1.6930560600605744
14700.0,-Inf,1.6924004203930232,1.6928923464995767,1.6933193083679579,1.6932086022149628,1.6923903877460407,1.692662474304722,1.6931506392898308,1.6929085669948336,1.6928356553590642,1.693308100252364
14800.0,-Inf,1.69370003463863,1.6938809011806801,1.6929000622214998,1.6929135450156692,1.6932001030688535,1.6931162926462189,1.6926278203359708,1.6929594102287435,1.6933383810443812,1.6924066967145779
14900.0,-Inf,1.6937328796353095,1.693239198030883,1.6923312717093637,1.693374080148698,1.6930283404163584,1.692894606810775,1.6930384144767976,1.69304856879774,1.6927152825666147,1.6923855070938176
15e3,-Inf,1.6939533592111793,1.6929009017609915,1.6931639527580478,1.6935047396524925,1.6931934599564602,1.6931497250303336,1.6927941500259396,1.6932983215784576,1.692337002979437,1.6923200244178334
15100.0,-Inf,1.6930974396930827,1.6932556781245183,1.693592635468842,1.6930094997867662,1.6926355041355485,1.6928294511428685,1.6930424446411014,1.693249399834237,1.6923237596081904,1.6925883065801335
15200.0,-Inf,1.692810441840948,1.6934317822171125,1.6934547511033267,1.692669667619579,1.6936760267149695,1.6925083243034686,1.6934937385539721,1.6935173780203356,1.692813428865082,1.692591262056524
15300.0,-Inf,1.6932944613876266,1.6946969581122124,1.6920716985751596,1.6930780668553183,1.6935098380657563,1.693806931952676,1.693526632968319,1.6932220384067223,1.6920610407292334,1.6934412833402255
15400.0,-Inf,1.6927603113221403,1.6939720722452853,1.6935446117633206,1.6928676838165433,1.693257881296624,1.6933285275097931,1.693133740380111,1.693390971464985,1.6926989914427633,1.6927286299442013
15500.0,-Inf,1.6932979328385487,1.6933769961077012,1.693104335499257,1.6927733043290858,1.6925412111808023,1.6933439562894472,1.6929290292991608,1.6937302043952356,1.6929753907281058,1.6928597860453456
15600.0,-Inf,1.6927393334529526,1.6939769208391597,1.6930054887100199,1.6929013115785687,1.6938178239622899,1.6931087854365325,1.6928238492609322,1.6925423073588906,1.6922740609959515,1.6928828579444994
15700.0,-Inf,1.6937724875890545,1.6933988213165778,1.6928666192091713,1.6932566701524965,1.6934280351177138,1.6931648234382042,1.692906008774434,1.6933937087684994,1.6933672659060786,1.692638177197243
15800.0,-Inf,1.693563296927288,1.6936567772739337,1.6932657346013795,1.6933388825485294,1.693418963866907,1.6927384244428387,1.6931709364350245,1.6933104736347546,1.692701672123876,1.6931338927631674
15900.0,-Inf,1.693629127217658,1.6924943411597648,1.6938248381758183,1.6935459361399556,1.6936103416346968,1.6933659967246888,1.6933727707648798,1.693087480165648,1.6932960127213617,1.6931365192630445
16e3,-Inf,1.6937317534545182,1.6922899578192272,1.693371228935119,1.6929336217421802,1.6930360548482377,1.693304748821874,1.6939933444264643,1.6929268549290422,1.6926364369787321,1.6929407945574657
16100.0,-Inf,1.6935495609607443,1.692874018104692,1.693506726379699,1.6933273864250873,1.692736770036797,1.692775982454353,1.6933584079944604,1.6924491548361125,1.6931748410621192,1.6933400819156244
16200.0,-Inf,1.6939326865802768,1.6936167012692516,1.6930952850781342,1.6934082662023366,1.6930507812837106,1.6933090721044792,1.6932629862001134,1.6931878365340243,1.6932064230009132,1.6929222076701518
16300.0,-Inf,1.693107477356932,1.6930634427793692,1.693460580846696,1.6932077509500554,1.693503008556114,1.6932767424420587,1.6927855217345507,1.6930833201882203,1.6927567640953896,1.692876413785583
16400.0,-Inf,1.6933171379664516,1.693331484860034,1.693552653734566,1.692550890048156,1.692619488361294,1.6929293212691787,1.693331895576668,1.693133518476369,1.6930589502208235,1.6929648806509348
16500.0,-Inf,1.6932867774812916,1.6943514540564757,1.692579755992744,1.6934022412810574,1.6932308214926033,1.6930619203578727,1.6929050788912308,1.692324847515744,1.6925803222691864,1.6936193038499894
16600.0,-Inf,1.693411595327286,1.6934648788875195,1.6933103897658963,1.692610000216718,1.6935077079420258,1.6928777822584329,1.6936513290652047,1.6933989308309334,1.6927123765240026,1.6933994164748978
16700.0,-Inf,1.6931373393104985,1.6934644030665669,1.6932645695616297,1.6927816906153352,1.6929150057035178,1.6928273013309902,1.6928967859999,1.6933600631943995,1.6934161507473968,1.6924584061069103
16800.0,-Inf,1.6932682437119608,1.6939170704534174,1.6926466989902633,1.692695255748527,1.6937034792608605,1.6929085371192834,1.6934495293275609,1.693530420280185,1.6935814570166512,1.6926619110510766
16900.0,-Inf,1.693316699801105,1.6919650341554573,1.6933827189345243,1.694076533961886,1.6934685096643123,1.6930193998890113,1.6931241899348484,1.6934759807766386,1.6932245713898741,1.692989617855943
17e3,-Inf,1.692212648762063,1.6927540295278283,1.692974456099923,1.6929344767923937,1.694356833022677,1.693421130629094,1.6928970638865461,1.6930600217103937,1.6929637324818674,1.6929510636065663
17100.0,-Inf,1.6926191160064223,1.69281795576145,1.6932170327836582,1.6933918879748506,1.6934123425023782,1.6927951496893547,1.693390668343832,1.6929496244154538,1.6933153839725756,1.6932748108935958
17200.0,-Inf,1.6932625218816784,1.6933876512891723,1.693541521186412,1.6936609597747463,1.6932371169749862,1.69292913055825,1.692184470092037,1.6929894791555455,1.6928250337709798,1.693105406592676
17300.0,-Inf,1.69342258440378,1.6938338569827078,1.692262197270376,1.6933401017646734,1.6925942204306088,1.6933106741337167,1.6933642055862004,1.6932034332816077,1.693284061982985,1.6935179399834577
17400.0,-Inf,1.6928822926407567,1.6933863014458714,1.693554097278888,1.6930256558968881,1.6928676691522782,1.6932280284550878,1.6925903583138826,1.6925539825445484,1.6925236279044553,1.6935706026601272
17500.0,-Inf,1.6935159097119383,1.6929514480961758,1.6933048123857115,1.6931895106655128,1.6928655237512433,1.6932943694893945,1.6934594984561646,1.6931545744181984,1.6926420441057572,1.6933330596743774
17600.0,-Inf,1.6934718465916827,1.6936701045254585,1.6923558966461791,1.6935522533690435,1.6932730976988866,1.691914241212722,1.6931932066840734,1.6930023855118808,1.6926659267333517,1.6922194675966364
17700.0,-Inf,1.692952427759997,1.6930294478480628,1.693151276743796,1.6932142618276935,1.6930957350588829,1.6929291919204665,1.692690470059375,1.6925738653480618,1.6934808841607805,1.6925482394585272
17800.0,-Inf,1.6933995421639034,1.6932459901404486,1.693734393399887,1.6927888603092234,1.6917913904381687,1.6938835259617693,1.6925857139478058,1.6926126513218853,1.6927456828889422,1.6929526079424122
17900.0,-Inf,1.6932426067666386,1.6928581410074868,1.6935959128719198,1.692832467687418,1.6933355492487716,1.693297960714343,1.6925666213938015,1.6929160900277975,1.6933221401863532,1.6924562652686959
18e3,-Inf,1.693144138041806,1.694289603818574,1.6934001645177235,1.6936818371295528,1.6929577082477743,1.6935184364927658,1.6933190300920034,1.693206267428547,1.693002849853159,1.6933480989244936
18100.0,-Inf,1.6937594185056677,1.6931004392246949,1.6931697594697044,1.6931714778796219,1.692196515486772,1.6934064267914037,1.6933590643918943,1.693464181703037,1.693058887207639,1.6925402223080293
18200.0,-Inf,1.6930242948674492,1.6925758568170648,1.6928940919294442,1.6936170211463624,1.6928513913755336,1.6929577787617294,1.6937362660781645,1.6927592034851102,1.692993028623284,1.6928484980106804
18300.0,-Inf,1.6926230816147478,1.6924206828422839,1.6936035533136244,1.6937239253938272,1.6934625193604838,1.693291030818423,1.6932420855931223,1.692978475422282,1.693176615299739,1.6930815711511684
18400.0,-Inf,1.6942857852943949,1.6931483034806594,1.6929689677438522,1.6926016859803497,1.693075056860712,1.692679074965469,1.693486514728545,1.6925115089822513,1.6928934940286366,1.6935817791396763
18500.0,-Inf,1.693788440228181,1.6932922044479377,1.6925875585565395,1.6930710688483315,1.6934422450502384,1.6929256055913957,1.6928130402798727,1.6930971537026727,1.6936356025014432,1.6931945793995202
18600.0,-Inf,1.6932512473406862,1.6922594677430558,1.693219173996258,1.6931437942252288,1.6930880174112923,1.6928257760117567,1.6927209810866597,1.6930951360667212,1.6931388972196881,1.6931562718436861
18700.0,-Inf,1.6929423470026772,1.6931886183130198,1.6922609125724195,1.6935014508769257,1.6930815030974622,1.6929512269161298,1.6929844611319769,1.692822247664932,1.6935239967982336,1.6929691945115428
18800.0,-Inf,1.693151131284233,1.693048600852411,1.6934240148979747,1.6933434157894844,1.6936252230786808,1.6934316707431059,1.6930375242924833,1.6933461264612388,1.6933593574699402,1.6932375053831799
18900.0,-Inf,1.692883784244064,1.6933222876299818,1.6930434701577741,1.6935949845407148,1.6924911905171311,1.6931741404600649,1.6929584126485702,1.6933267439075703,1.6929601591608887,1.6937708877467454
19e3,-Inf,1.692890304506585,1.692721946230054,1.6929786009788113,1.6930633204619456,1.6933937149228278,1.693362670826187,1.692501546695734,1.692379128075222,1.6929850817846097,1.692965026834701
19100.0,-Inf,1.6938121273434286,1.6932940755167205,1.692965141206434,1.6922965122527158,1.6929956568203204,1.6938205022723911,1.6932681078653993,1.693377681866594,1.69315492200853,1.6927325715611967
19200.0,-Inf,1.6924965718089897,1.6930451338726733,1.6929487906178482,1.6928761123129321,1.6931443811013647,1.6923649123888846,1.6935980764342267,1.6923558932225082,1.693155903627506,1.6938736033778294
19300.0,-Inf,1.6933000038422266,1.6929098346093883,1.6933663857497618,1.6930528407921015,1.6931194374905683,1.692947255963001,1.6932421571412581,1.6933744981449088,1.6932062937296772,1.6932197968036704
19400.0,-Inf,1.6937850442904618,1.6921675886146852,1.6936904039457643,1.692978982175615,1.6940213059551579,1.6924887502471615,1.6927389468627332,1.6934267317689533,1.6933154792275018,1.6923401567776208
19500.0,-Inf,1.693495435842472,1.6936327511474338,1.6931099719795728,1.6928040010021317,1.6927156838557849,1.6932313475872367,1.6933966496683308,1.6927309615943096,1.6931437523368014,1.6926420979712062
19600.0,-Inf,1.6941713092004203,1.6932825391392663,1.6940394665263891,1.6929240769834222,1.693214392107223,1.6927383114265502,1.6936363079423205,1.6931782970847045,1.6932563522134678,1.692965475487235
19700.0,-Inf,1.6929141098649692,1.6925734760222408,1.6940782845286213,1.6929041222309167,1.6930072349772967,1.6923622177999986,1.692683636652355,1.6938380560011712,1.692635085823699,1.693148333893502
19800.0,-Inf,1.6930618388946501,1.6935771230241032,1.693067065963632,1.6935346319671238,1.693143307751392,1.692022661464702,1.6925661258922977,1.6929175036539446,1.6934785923667541,1.6925374629821823
19900.0,-Inf,1.6923741649082389,1.6936250005203755,1.6922216972574078,1.693413330785133,1.6934639505014883,1.6938170457283035,1.6931025793953156,1.693034318295626,1.693157635793228,1.6929972253152914
2e4,-Inf,1.6921822658432153,1.6922912824966887,1.6920818821751626,1.6929486776790201,1.6931916769692146,1.6933229367761773,1.6934508647812163,1.6933702984895687,1.693255483087227,1.6928725067540273
20100.0,-Inf,1.693511936353328,1.6936011253884837,1.6928740713611656,1.6931223383214449,1.6925966616888695,1.6926469448524146,1.6931802989932114,1.6937032985349483,1.6928699249870778,1.6926990543387666
20200.0,-Inf,1.6927432671619782,1.6928142090716847,1.6931767319971107,1.693304854782022,1.6925325604668224,1.6931470827087185,1.6926877742736823,1.6929421721502496,1.6932970458419707,1.693694739661598
20300.0,-Inf,1.6932059805523547,1.693431951820132,1.6932158959868906,1.6927186063315078,1.6928497072996465,1.6925814676533717,1.692979211150986,1.6934748600923404,1.6932005501936076,1.693407065664446
20400.0,-Inf,1.6930405448808392,1.6932881462837923,1.6931323372767981,1.69282174484664,1.6929286272867026,1.692605246312971,1.6925208906846008,1.6928932606414862,1.6932019028233969,1.6925170761195414
20500.0,-Inf,1.693242203651899,1.6930536980209823,1.6924772015999865,1.6923680714732048,1.69340893470199,1.693200715749035,1.6930411771841338,1.693359530382313,1.6929246952622885,1.6938379920417335
20600.0,-Inf,1.6940670522465717,1.692410773897916,1.6931035039685993,1.6934284826410535,1.6931392232999698,1.6931277348832239,1.692739104716321,1.6927700343273127,1.6929014344874926,1.6936416878966136
20700.0,-Inf,1.6928668081441052,1.6930848004908854,1.692999165773144,1.6932085097498246,1.6933954132475098,1.6936492268809082,1.6924180797564532,1.6932462617342792,1.6932207057330844,1.6935948027067
20800.0,-Inf,1.6936960880908105,1.6929142674650612,1.6935434377070664,1.6933556624196016,1.692765500210493,1.6929617375035275,1.692923103530098,1.6929311778899356,1.6931152519166102,1.6933551686563033
20900.0,-Inf,1.6929895741365977,1.6931383329821725,1.693266186116984,1.6927357701653034,1.6928661550068274,1.6927116989877253,1.693400906997196,1.6929251191590924,1.6933302794640095,1.6930794558177271
21e3,-Inf,1.6923984949818713,1.69247558215621,1.693669257049947,1.693379223155644,1.6932899647076947,1.693202912623451,1.692965593034984,1.6928720159832662,1.6931466456542894,1.6930735850718526
21100.0,-Inf,1.6933567555452231,1.6937213479450017,1.6923450854890072,1.6931879691800371,1.6925529558687578,1.6933833207227615,1.6930602109166981,1.6932152792952788,1.6932488560355414,1.692934836627562
21200.0,-Inf,1.69286253086508,1.6931302227250427,1.6926271559627086,1.69288896926559,1.6935137889886247,1.6922728270828855,1.6930427531748027,1.6923898668170403,1.6931571002675585,1.6934090577427483
21300.0,-Inf,1.6936753918051897,1.692716855959641,1.6927940526371947,1.693294466422176,1.6930970308938236,1.6933937003100066,1.692871752419591,1.6929576732365932,1.6923907605168536,1.6927420711238312
21400.0,-Inf,1.6931160952714053,1.6938171539172362,1.6929468829803058,1.6930071730633338,1.692953890946156,1.69306346436005,1.6932647123050846,1.693262354532164,1.6927994461682272,1.692986695210697
21500.0,-Inf,1.6923676767898672,1.6923039722492927,1.6926834055859532,1.6929600893917165,1.6925264887341063,1.6929703374563894,1.692723068090888,1.6930734806282226,1.6923934686908826,1.6931904389318788
21600.0,-Inf,1.692812306021404,1.6934254698794606,1.6933156389243356,1.6928475092425694,1.692322826428475,1.693155595436621,1.6929978649435413,1.6923478026264982,1.6928831844971877,1.6931274904650795
21700.0,-Inf,1.6931971326442792,1.6931624182359948,1.6923587064613084,1.6932443166458417,1.6932547309577335,1.6924830325107323,1.6929164399444705,1.6928368191142718,1.6933953099667032,1.6927396674705866
21800.0,-Inf,1.6935925987960145,1.6940666615585622,1.6923199152042427,1.6935398344310888,1.6931141506994087,1.6927624401217347,1.6933347620377284,1.693912585468307,1.6927094050952156,1.6928268774667645
21900.0,-Inf,1.6924839115971515,1.6925830090335647,1.693304943015792,1.693043703174836,1.6931987207148533,1.693435292293207,1.6931105383848326,1.6930614591668611,1.6931875233753282,1.6929216210241145
22e3,-Inf,1.693041403864486,1.6933979725365282,1.692931789226479,1.6935094179105796,1.693179424402703,1.6931910712567508,1.6926430761157163,1.6928454556763406,1.6930210591683905,1.6928321502969714
22100.0,-Inf,1.6929545418781211,1.6929868032261046,1.6931082371996369,1.6925896542293726,1.6930656618000417,1.6930705546406308,1.6937126435915444,1.6930195429750252,1.6924882276284725,1.6932409803043653
22200.0,-Inf,1.69323001344701,1.6928888087999265,1.6930531325337779,1.6931829892487795,1.6928762455206674,1.6929022262157902,1.693019191798846,1.6932584414582297,1.6929904719338618,1.693152560636966
22300.0,-Inf,1.693579778418533,1.693029681845287,1.6926716668964674,1.6929133773350544,1.6926883960421326,1.6934462153033931,1.6934957226399052,1.6931996178869504,1.693137239636067,1.69315486368286
22400.0,-Inf,1.6932396648050287,1.6924091467632811,1.693199233190459,1.6934346945896885,1.693321441792577,1.693035850992401,1.692838147362173,1.6931672848297232,1.6933409650899849,1.6930340828755046
22500.0,-Inf,1.6920769008262153,1.6934872453567162,1.6935274259239979,1.6934374025937833,1.6930480263846643,1.6924602881266562,1.692815938820985,1.6931728296825401,1.6925706115514179,1.6927029733320063
22600.0,-Inf,1.692941862432433,1.6930958868160513,1.6929483163613375,1.6931447950583898,1.6931827724230744,1.6939491280952685,1.693355783003797,1.6928543130808276,1.692959700898752,1.69308982711595
22700.0,-Inf,1.6925896292861444,1.6933754285508764,1.693673832266711,1.6935002224778564,1.6926465982350982,1.6927730850152984,1.6935306708930205,1.6926392532864865,1.6928717750612197,1.6925161578538164
22800.0,-Inf,1.693403132332373,1.6928383375967164,1.6926366176410508,1.6935054907461244,1.6933208303886795,1.692872741586226,1.6929927041684518,1.6928940727193076,1.6934953883545867,1.6932696486470473
22900.0,-Inf,1.693244552924228,1.6934974509219947,1.692768331224182,1.6929309157015524,1.6931976154939556,1.6931642446178197,1.6935685930773374,1.6930050078957741,1.6936597644228644,1.6929295636220194
23e3,-Inf,1.693339640091967,1.6929392363107925,1.6933645326500004,1.693821634628701,1.693121692885124,1.6928535833635676,1.693009835543734,1.693264456538993,1.6931100900963088,1.6927852784076705
23100.0,-Inf,1.6926371259878523,1.6932603505669108,1.6932377788350235,1.6932122888703276,1.693230139413047,1.69312969376799,1.6927371978827728,1.6930605179842693,1.6932906262561866,1.693058851166613
23200.0,-Inf,1.6922880151277608,1.692683092017987,1.6931984116036092,1.6931015738703952,1.6927894573264755,1.6933560435109116,1.6933363740773857,1.6930125019189932,1.6935263142529633,1.6930107576108409
23300.0,-Inf,1.6924678211518942,1.6929004645638903,1.6926493893047192,1.692890639753527,1.6933159540147802,1.6929032686055072,1.693960405399945,1.6931930612176356,1.693190898846186,1.6932658707663055
23400.0,-Inf,1.693978038026291,1.6928306325086897,1.692823205604097,1.69295705516792,1.6937251005269083,1.6924769785558256,1.693330652112788,1.6925244280711713,1.692725679455217,1.6927909315083316
23500.0,-Inf,1.693271088036314,1.6929856346592416,1.6919407419102763,1.693558210938826,1.6929581177644828,1.6935131101902605,1.6932647102555525,1.6925946550279793,1.6926893644732588,1.6932061433297365
23600.0,-Inf,1.6931158553025523,1.6933336116687365,1.6935759271036752,1.692885765382472,1.6932789417121226,1.6924963027186293,1.6933462828691743,1.692764829247587,1.693195581832046,1.692458638119431
23700.0,-Inf,1.693315085164159,1.6933363303753948,1.6936472384486492,1.6934050846521929,1.6927947873304054,1.6928090174002737,1.6929444857343547,1.6928546824114001,1.6929337210640676,1.6924476171334402
23800.0,-Inf,1.6925248447336292,1.692798493586096,1.6930357371409952,1.693753883202341,1.6925982652517144,1.6930545186852402,1.6932571884924874,1.6928355428429875,1.6933348841727567,1.6931878530483881
23900.0,-Inf,1.6928858927914086,1.6932062440216664,1.6931579955981542,1.692509598761515,1.6928449977924784,1.6931678367919132,1.6926603210690334,1.6930144508891392,1.6928657626505494,1.6932945947508045
24e3,-Inf,1.693082500686974,1.6927201929349862,1.6935244156731257,1.6928988110490684,1.6931494329310353,1.693270396359059,1.6930276586879476,1.69296910184068,1.6931785177198224,1.6932048378582718
24100.0,-Inf,1.6932960510113977,1.6934075381949185,1.693381410158224,1.692675676708923,1.69289159503676,1.6926474824199966,1.6927785607623587,1.692626823420474,1.6929817106052336,1.6930001793746863
24200.0,-Inf,1.6931176624090873,1.692894666855877,1.693644394157251,1.6929976715997503,1.6933395414642611,1.6929350076901026,1.692973816103043,1.6929604965057903,1.692822115501649,1.6932667756636213
24300.0,-Inf,1.6931986565312507,1.6936035384539903,1.69300369060474,1.693155644671683,1.6937873971773598,1.6931911795964119,1.6931477537851192,1.693410778180365,1.6925870905157898,1.6930721410017067
24400.0,-Inf,1.692726138520293,1.6929469642526467,1.6928440795528878,1.693552699504357,1.6932601890407109,1.6928052062001449,1.6924360075768952,1.6931777901988208,1.6930740385844412,1.6929945936129196
24500.0,-Inf,1.6937575330755434,1.693261845730001,1.6935213027320513,1.6931038445750177,1.692904054696195,1.693208335363386,1.6927679601277168,1.6934186636820046,1.6933361163762524,1.693437140170813
24600.0,-Inf,1.6925965317571758,1.693286785337955,1.693354487048282,1.6932534918735413,1.6930218974493338,1.6935431811340889,1.6927322676924772,1.6929459281535826,1.6930193293083546,1.6931352403137119
24700.0,-Inf,1.6931331305482797,1.6934724449365282,1.6936492590467958,1.6931006942385058,1.6930504378275881,1.6929807172728937,1.6923751636942825,1.6926657509601852,1.6934074774480874,1.6928960290670052
24800.0,-Inf,1.6930910595957378,1.693876935110186,1.6931009640343802,1.6927453833540267,1.693204810790561,1.6927489654280867,1.6929809868130028,1.693296146216115,1.6931889043248287,1.693139438819283
24900.0,-Inf,1.6936588879240049,1.6935254204528662,1.692844752262323,1.692402506452378,1.6929263718345302,1.6928467802094944,1.6931696971964088,1.6933204937364097,1.6925379190932368,1.6926126177602094
25e3,-Inf,1.6923379914824725,1.693276656557883,1.6930702977588101,1.6932126056602175,1.6931588377733493,1.6936970741180615,1.693103154486376,1.6934785807430448,1.692649820725508,1.6930999400874802
25100.0,-Inf,1.6934919504904662,1.6928091597602322,1.6934551199079548,1.6927398874727886,1.6927329860198503,1.6930260018182544,1.6933282041300495,1.6935179553133053,1.6930065773383667,1.6931273497697612
25200.0,-Inf,1.6931770145884895,1.69289677930602,1.6934590601167734,1.6928047988881765,1.6932043271359936,1.69247369118458,1.6929821353790837,1.6927449907894012,1.6931991825757613,1.6934835960642594
25300.0,-Inf,1.692737853697658,1.6929979387570135,1.6924452676439694,1.6922211449587121,1.6931767064927747,1.6930245578743262,1.69295569196193,1.692571727889032,1.6931773587904975,1.6926268578115111
25400.0,-Inf,1.693398105191034,1.6930363774532813,1.6937035779465577,1.6937618045853202,1.6930412688011347,1.6930892137228888,1.693282403832998,1.6931404571930533,1.6926770246045728,1.6927096003139297
25500.0,-Inf,1.6930945220686653,1.6936684457338338,1.6938083308624636,1.6929882833334065,1.6927194555080798,1.6928967450137915,1.6930198405581296,1.6929043537738047,1.6929432154608581,1.6933439220357565
25600.0,-Inf,1.693561612417514,1.6930172732861564,1.6934980773835349,1.6933260895663842,1.6929213879282083,1.692703532703036,1.6931771657105557,1.69304131931521,1.6929027768393834,1.6933208655728438
25700.0,-Inf,1.6934357317967952,1.6935952116956443,1.6928477386697693,1.6935833113427279,1.6922888644551823,1.6931782524636985,1.6928420993122124,1.6930276528899046,1.6931336917916184,1.6932496193113729
25800.0,-Inf,1.692981966134298,1.6936064801647515,1.692988840207589,1.6932088635702147,1.6932098233077817,1.6924576027041576,1.6935144875284665,1.692561330204007,1.6928845946069908,1.6929505034995993
25900.0,-Inf,1.6922420846185398,1.6926192434236378,1.6931303011631074,1.6929901699972183,1.6931071736420733,1.693111242093745,1.6930081429320791,1.6933792193898551,1.692608006744483,1.692955619038536
26e3,-Inf,1.6935758350889611,1.6927744353054988,1.693008042356265,1.6932195800801064,1.6938973532386097,1.6932102124217672,1.6930980156908513,1.6927715105073697,1.6939001859285967,1.6931537016332898
26100.0,-Inf,1.6926210814278702,1.6927496978720535,1.6927734452989587,1.693288603809553,1.6932426040831061,1.6929925241374746,1.6928934414346488,1.692744719848575,1.6929629658192953,1.693551741295587
26200.0,-Inf,1.6924789304942736,1.6928394884456865,1.692752285463038,1.6935873327958924,1.6930044010640795,1.6933552967915586,1.6933924560879126,1.69237439176219,1.693106855068926,1.693266523195934
26300.0,-Inf,1.693422374980464,1.6938729815519025,1.693045814543649,1.693045264483271,1.6934815549425721,1.6929702241813922,1.6925208293130287,1.6931387575197108,1.6931144909306923,1.6928578781494759
26400.0,-Inf,1.693130774139823,1.6931270337639803,1.6928100387144882,1.6930350422190887,1.6934747936730523,1.6936236738992536,1.6927010773168194,1.6930732687481078,1.6934099606191215,1.692779388900213
26500.0,-Inf,1.6930432281258132,1.6928358256322804,1.6933082990667485,1.6935061406077683,1.6930581971899428,1.6929276699546763,1.6926596367870947,1.692573275021825,1.6931774295339135,1.6930082551515053
26600.0,-Inf,1.6936651588809937,1.6932644237465335,1.6936827800619956,1.6930337958556323,1.6933451033560825,1.693387244264881,1.6937022894815152,1.6923751125022017,1.6925035888678657,1.6934872446121243
26700.0,-Inf,1.693354178748659,1.6930073821353946,1.6933743287542207,1.6929047441845122,1.6929470854836097,1.6934632065668438,1.6934583801135725,1.6929456058828214,1.6929894613598802,1.6932856987169138
26800.0,-Inf,1.6918933318191458,1.6930971480592514,1.6931558637892319,1.6930499805105013,1.6930098155383475,1.6926959137441557,1.6927052579019362,1.6930712117646993,1.6928727693866858,1.6926319830393741
26900.0,-Inf,1.6934316693359543,1.692986720078462,1.6937171163386897,1.6931280154740769,1.6931167813491608,1.6928832148296802,1.6939681249262988,1.693565961992848,1.6929888848936956,1.6935175079867888
27e3,-Inf,1.6930193568599412,1.693633931539132,1.6931452924837218,1.6930216191127734,1.693222504279688,1.693201336105038,1.6931841290320564,1.693232971918585,1.6928928411794562,1.6924564453538344
27100.0,-Inf,1.6929374038244245,1.6928279400804689,1.6926979612893995,1.6932275924950515,1.6932150388574114,1.6930204510971865,1.6929088929027258,1.6928377672183597,1.6934671309659781,1.6934247912923195
27200.0,-Inf,1.6925660423016582,1.693677433815097,1.6935110075511233,1.692409219416858,1.6936039575714859,1.6932418264248985,1.6927510990378445,1.6929221634826555,1.6932395911193427,1.6931246140321312
27300.0,-Inf,1.6929667862063729,1.6927178734289685,1.693302607396092,1.6935381296061551,1.6933999769793606,1.6927312057180275,1.692896502302093,1.692896916118895,1.6929296361530195,1.6935282460317373
27400.0,-Inf,1.6930252650479727,1.6921608532142154,1.6933056975315564,1.6927466797037258,1.693296601140808,1.6933931091662606,1.6923323591550716,1.693289787256286,1.6927373498709122,1.6927637520036394
27500.0,-Inf,1.6933910608973555,1.6937420307140838,1.6936727601878117,1.693095283556208,1.6928480497088618,1.6931559007154817,1.6931621700004547,1.6933970253116142,1.6933329172015141,1.6923115364046992
27600.0,-Inf,1.6934975839988446,1.693001132878356,1.693764019844256,1.6931536508291802,1.6929025711137686,1.6928219185931537,1.6930373154421985,1.6926546298176912,1.6925009819548729,1.692840266985259
27700.0,-Inf,1.6936170810062257,1.6932616316433668,1.6934046365629956,1.6935372788447338,1.6930737556561326,1.6927787219532149,1.6933871806669154,1.6933705173048061,1.6934116663270151,1.6925514403297024
27800.0,-Inf,1.6924817526560303,1.6932351128878074,1.692962371597091,1.6927101181182684,1.6932724297165789,1.693011793860581,1.693211487453424,1.6924262020600198,1.6927082083302605,1.692851800877603
27900.0,-Inf,1.6927456616844643,1.6932195814185629,1.6933876501624368,1.6930582357739647,1.6931716831511514,1.6931406487675162,1.6925355330130925,1.6930140377118341,1.6929986140063937,1.6932132797492927
28e3,-Inf,1.692976578546939,1.6933749203528667,1.6931499978824422,1.6929718860096592,1.6926448241762062,1.6930778797250783,1.693139535692125,1.6926734404849733,1.6928347013178722,1.6924522028887468
28100.0,-Inf,1.693074120329923,1.6929117046139535,1.693204021934262,1.6931074794270449,1.6933035631476483,1.6928079522115411,1.6927364089256953,1.6929919637974322,1.6934853893699213,1.6924654664298415
28200.0,-Inf,1.693243662300535,1.6928585895711725,1.6930681227864912,1.6926558070899147,1.6929914613264863,1.6927717203888741,1.6928168267806862,1.6931532508191753,1.6930643733359518,1.6930620118459656
